3701,1486,12
3700,1487,12
3701,1487,12
3710,1481,12
3711,1481,12
3709,1482,12
3709,1483,12
3710,1482,12
3711,1482,12
3710,1483,12
3711,1483,12
3707,1485,12
3706,1486,12
3707,1486,12
3706,1487,12
3707,1487,12
3708,1484,12
3709,1484,12
3708,1485,12
3709,1485,12
3710,1484,12
3711,1484,12
3710,1485,12
3711,1485,12
3708,1486,12
3709,1486,12
3708,1487,12
3680,1488,12
3681,1488,12
3680,1489,12
3681,1489,12
3682,1488,12
3683,1488,12
3682,1489,12
3683,1489,12
3680,1490,12
3681,1490,12
3680,1491,12
3681,1491,12
3682,1490,12
3683,1490,12
3682,1491,12
3683,1491,12
3684,1488,12
3685,1488,12
3684,1489,12
3685,1489,12
3686,1488,12
3687,1488,12
3686,1489,12
3687,1489,12
3684,1490,12
3685,1490,12
3684,1491,12
3685,1491,12
3686,1490,12
3687,1490,12
3686,1491,12
3687,1491,12
3680,1492,12
3681,1492,12
3680,1493,12
3681,1493,12
3682,1492,12
3683,1492,12
3682,1493,12
3683,1493,12
3680,1494,12
3681,1494,12
3680,1495,12
3681,1495,12
3682,1494,12
3683,1494,12
3682,1495,12
3683,1495,12
3684,1492,12
3685,1492,12
3684,1493,12
3685,1493,12
3686,1492,12
3687,1492,12
3686,1493,12
3687,1493,12
3684,1494,12
3685,1494,12
3684,1495,12
3685,1495,12
3686,1494,12
3687,1494,12
3686,1495,12
3687,1495,12
3688,1488,12
3689,1488,12
3688,1489,12
3689,1489,12
3690,1489,12
3688,1490,12
3689,1490,12
3688,1491,12
3689,1491,12
3690,1490,12
3691,1490,12
3690,1491,12
3691,1491,12
3695,1489,12
3692,1490,12
3693,1490,12
3692,1491,12
3693,1491,12
3694,1490,12
3695,1490,12
3694,1491,12
3695,1491,12
3688,1492,12
3689,1492,12
3688,1493,12
3689,1493,12
3690,1492,12
3691,1492,12
3690,1493,12
3691,1493,12
3688,1494,12
3689,1494,12
3688,1495,12
3689,1495,12
3690,1494,12
3691,1494,12
3690,1495,12
3691,1495,12
3692,1492,12
3693,1492,12
3692,1493,12
3693,1493,12
3694,1492,12
3695,1492,12
3694,1493,12
3695,1493,12
3692,1494,12
3693,1494,12
3692,1495,12
3693,1495,12
3694,1494,12
3695,1494,12
3694,1495,12
3695,1495,12
3680,1496,12
3681,1496,12
3680,1497,12
3681,1497,12
3682,1496,12
3683,1496,12
3682,1497,12
3683,1497,12
3680,1498,12
3681,1498,12
3680,1499,12
3681,1499,12
3682,1498,12
3683,1498,12
3682,1499,12
3683,1499,12
3684,1496,12
3685,1496,12
3684,1497,12
3685,1497,12
3686,1496,12
3687,1496,12
3686,1497,12
3687,1497,12
3684,1498,12
3685,1498,12
3684,1499,12
3685,1499,12
3686,1498,12
3687,1498,12
3686,1499,12
3687,1499,12
3680,1500,12
3681,1500,12
3680,1501,12
3681,1501,12
3682,1500,12
3683,1500,12
3682,1501,12
3683,1501,12
3680,1502,12
3681,1502,12
3680,1503,12
3681,1503,12
3682,1502,12
3683,1502,12
3682,1503,12
3683,1503,12
3684,1500,12
3685,1500,12
3684,1501,12
3685,1501,12
3686,1500,12
3687,1500,12
3686,1501,12
3687,1501,12
3684,1502,12
3685,1502,12
3684,1503,12
3685,1503,12
3686,1502,12
3687,1502,12
3686,1503,12
3687,1503,12
3688,1496,12
3689,1496,12
3688,1497,12
3689,1497,12
3690,1496,12
3691,1496,12
3690,1497,12
3691,1497,12
3688,1498,12
3689,1498,12
3688,1499,12
3689,1499,12
3690,1498,12
3691,1498,12
3690,1499,12
3691,1499,12
3692,1496,12
3693,1496,12
3692,1497,12
3693,1497,12
3694,1496,12
3695,1496,12
3694,1497,12
3695,1497,12
3692,1498,12
3693,1498,12
3692,1499,12
3693,1499,12
3694,1498,12
3695,1498,12
3694,1499,12
3695,1499,12
3688,1500,12
3689,1500,12
3688,1501,12
3689,1501,12
3690,1500,12
3691,1500,12
3690,1501,12
3691,1501,12
3688,1502,12
3689,1502,12
3688,1503,12
3689,1503,12
3690,1502,12
3691,1502,12
3690,1503,12
3691,1503,12
3692,1500,12
3693,1500,12
3692,1501,12
3693,1501,12
3694,1500,12
3695,1500,12
3694,1501,12
3695,1501,12
3692,1502,12
3693,1502,12
3692,1503,12
3693,1503,12
3694,1502,12
3695,1502,12
3694,1503,12
3695,1503,12
3696,1488,12
3697,1488,12
3696,1489,12
3697,1489,12
3698,1488,12
3699,1488,12
3698,1489,12
3699,1489,12
3696,1490,12
3697,1490,12
3696,1491,12
3697,1491,12
3698,1490,12
3699,1490,12
3698,1491,12
3700,1488,12
3700,1489,12
3703,1490,12
3702,1491,12
3703,1491,12
3696,1492,12
3697,1492,12
3696,1493,12
3697,1493,12
3698,1492,12
3698,1493,12
3696,1494,12
3697,1494,12
3696,1495,12
3697,1495,12
3698,1494,12
3699,1494,12
3698,1495,12
3699,1495,12
3702,1492,12
3703,1492,12
3702,1493,12
3703,1493,12
3700,1495,12
3701,1495,12
3703,1494,12
3705,1488,12
3704,1489,12
3705,1489,12
3706,1488,12
3707,1488,12
3706,1489,12
3707,1489,12
3704,1490,12
3705,1490,12
3704,1491,12
3705,1491,12
3706,1490,12
3704,1492,12
3704,1493,12
3704,1494,12
3696,1496,12
3697,1496,12
3696,1497,12
3697,1497,12
3698,1496,12
3699,1496,12
3698,1497,12
3699,1497,12
3696,1498,12
3697,1498,12
3696,1499,12
3697,1499,12
3698,1498,12
3699,1498,12
3698,1499,12
3699,1499,12
3700,1496,12
3701,1496,12
3700,1497,12
3700,1498,12
3701,1498,12
3700,1499,12
3701,1499,12
3696,1500,12
3697,1500,12
3696,1501,12
3697,1501,12
3698,1500,12
3699,1500,12
3698,1501,12
3699,1501,12
3696,1502,12
3697,1502,12
3696,1503,12
3697,1503,12
3698,1502,12
3699,1502,12
3698,1503,12
3699,1503,12
3700,1500,12
3701,1500,12
3700,1501,12
3701,1501,12
3702,1500,12
3703,1500,12
3702,1501,12
3703,1501,12
3700,1502,12
3701,1502,12
3702,1502,12
3703,1502,12
3707,1497,12
3705,1498,12
3704,1499,12
3705,1499,12
3706,1498,12
3707,1498,12
3706,1499,12
3707,1499,12
3709,1496,12
3708,1497,12
3710,1496,12
3711,1496,12
3710,1497,12
3711,1497,12
3708,1498,12
3709,1498,12
3708,1499,12
3709,1499,12
3710,1498,12
3711,1498,12
3704,1500,12
3705,1500,12
3704,1501,12
3648,1504,12
3649,1504,12
3648,1505,12
3649,1505,12
3650,1504,12
3651,1504,12
3650,1505,12
3651,1505,12
3648,1506,12
3649,1506,12
3648,1507,12
3649,1507,12
3650,1506,12
3651,1506,12
3650,1507,12
3651,1507,12
3652,1504,12
3653,1504,12
3652,1505,12
3653,1505,12
3654,1504,12
3655,1504,12
3654,1505,12
3655,1505,12
3652,1506,12
3653,1506,12
3652,1507,12
3653,1507,12
3654,1506,12
3655,1506,12
3654,1507,12
3655,1507,12
3648,1508,12
3649,1508,12
3648,1509,12
3649,1509,12
3650,1508,12
3651,1508,12
3650,1509,12
3651,1509,12
3648,1510,12
3649,1510,12
3648,1511,12
3649,1511,12
3650,1510,12
3651,1510,12
3650,1511,12
3651,1511,12
3652,1508,12
3653,1508,12
3652,1509,12
3653,1509,12
3654,1508,12
3655,1508,12
3654,1509,12
3655,1509,12
3652,1510,12
3653,1510,12
